customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
228194e1ec451ef38b3f39c7746e5c6d441e3291ae2b1a6077895c68603e57c8,1.0,1.0,ACTIVE,Regularly,17.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
22d0a36fc3e75d552d25efb7c43344df0280f783c548cc8336b84cf6e8518f92,,,ACTIVE,NONE,55.0,5f0b2d0f7b56cbe4f3644d44fbe3322b783d4bca4641e415f4c704d7d2b7c664
22e34853d87243d7972b263850350ed2d550be19497d6d94b069513dffca3cac,,,ACTIVE,NONE,28.0,a77fba33b4cd9e344c86caa2f9c76cf51a217a46952cb189c4b54a28890b4db7
22f489f73d7f1d08d78d2c506b070975b4582088d0610fc4841d4b43b3ee17e4,,,ACTIVE,NONE,25.0,41f898037fc4d50e2d1b6973ab59c62a65abd797cf4abe38c0a370e72166c465
22fe294d2bcd5bcfde3b1e7f6ec0bc56f838f354a9df2d69a9ea0b1ec0defdf5,,,ACTIVE,NONE,30.0,9455b0d62e4b0a0ec203c6d5b03393da366f386c7198546cac5add637fa6ac6f
24369164ac1313d109f4af321c7173500b349b847ebb495c152c9c23e49b39e6,1.0,1.0,ACTIVE,Regularly,19.0,28a2e87c964b1e15283f78f05482cb169e996a3b2a0183578294f8d0ec518e49
251dc3c87d9fa2a2cd91bb78155a9c1bd3b57c80ac7aea96992279803ab8d578,,,ACTIVE,NONE,49.0,e0b3c0c13f8f6802b562d20d4e18db375b63d9569801f6d9993d9d0f162b9c37
25e081fb0374c01a085b36b6f01a9ae169786c8ebbf15ac212cd5e1ce41635c9,1.0,1.0,ACTIVE,Regularly,58.0,09bac7bf28619cbe31d1fc06464f7bceb04978c0ceefeeb075cebfb0a629b02c
26211808a3fc47ac41126e66952703522efaee3d43054dc9f595b1e9abb78549,,,ACTIVE,NONE,54.0,bedafc05d69be4c4e4e4ace2774fc66f6dd5e2c119339cd6fcf4852355ed3b73
26248982bd4d0cd8ed47118e015638feedf2ea148808212b233b4c627c0d10e2,,,ACTIVE,NONE,31.0,4b69c9917073fb8c6711bf1ae99a9065bd172b9a0e39f091a518167582e69500
262d2feab4d509374c1cb783db9b925695eb67296b02f080cef69208e463dd8f,,,ACTIVE,NONE,17.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
26d3bd043d26de0774d3d7b5097d8cb85f337412c07841c427a4ab0ddb69c8f4,1.0,1.0,ACTIVE,Regularly,22.0,51a63a5858317e2cdda49e8849118e569df19b06ea70d248badf0736534438de
26d64291fa8f48bdf9588708ed3a60d43ffbb863791136b2e2eea9b7a70b91e6,,,ACTIVE,NONE,27.0,0b9df089b1ffe9ad74c6ffc54ceb943636ae2a385c2d2575ed3ea11eca2dfc22
26da7a2256a5213b995c1acb5ecde79ab23e4ea69740b42850a8bf520c2351ab,1.0,1.0,ACTIVE,Regularly,30.0,1974d24ce6bda9b09266cdb613e13ca181b9912a168dceeb3dec5fd31d669dde
26f7d5fbe5923b9956cc834e8a980945f058bc57decb9f823425f1eaf8455990,,,ACTIVE,NONE,27.0,4e9482d555f7f6f2bf62643c27b98ead9b9feec62f9af880e311ec6529bc3e24
27fda4e92869cdeb367975bbdbbafc40a06397d7b29e70e923c49e53e4714ee8,1.0,1.0,ACTIVE,Regularly,18.0,24ae5aefacb86a3750b9cec5c6279b68ead66ca362010dc8bb70d6d0854a282f
285ab237983db0e09d495c296bae8fee73be5d8a36c5f7b0b95675c364276739,1.0,1.0,ACTIVE,Regularly,22.0,269680bdde8203fd8a73b38fa2aeccbe896529b1032d6053f809f9f5388478c9
2880786476937c036c08d778900c3f20ead8aa72116bfdf58b00e69edc7ad8c2,,,ACTIVE,NONE,20.0,8f29c22618861f9fadd869b967d19bf13348c8a4e61f7b7782a9dd4d3c588588
28fc667d93670303c0ca519bfb22098898b2b60944e298ba1d1f8c3a8f8b3b53,,,ACTIVE,NONE,22.0,2dd3c20e1adff0cbfff37c12366538688f297cd1902b4571417f4a77cdd70ac9
29109e79004b7b6a551211141855848e96b457e594d20256ca943366440e128f,,,ACTIVE,NONE,20.0,d6fbc28807532ff8d6b2dab5460660e325b53644dc755817b50ceec709b65d77
298af3bfba89aeab7c6049cdcf2f157987a81957d6bf62eef00debc33bac4807,,,ACTIVE,NONE,50.0,bf0b95381086fd65a3baa126ed47fa1f6c1b57eca3e0b99e8ed9dd1942f1fc1a
2994df6b4c579988f17a433170fe59c05975bedd3be80b2098b9c4fe34ecafba,1.0,1.0,ACTIVE,Regularly,81.0,18d1908109aea27d8c8d087763b0a3bf37b47bc9c00b1f879ab4294a02001ab1
2a35e6c44d56d5b17e94cd4c28202d5b4ae2d78cb8150c200e756b1fbdbd721c,,,ACTIVE,NONE,45.0,dd4eecd29b0cfcd13fcd0a58807d8ff1c22f6e5bab3b7719c51e743a7a8db5da
2a6efa8b919ebdd08b2b0d1d39c8fdef2fd06b92c9428b885522214b8cdcf06c,1.0,1.0,ACTIVE,Regularly,29.0,1896559c46a5008636eb51df4b246966b013eed4fe93a28209baa0821c246f9f
2a92eb7d49365e0077955dde715a29f01e63118bc26706a2d669b4c6359fdedd,1.0,1.0,ACTIVE,Regularly,20.0,396baf6e7dc1501af977589480e46c3edf478e953fc6f8c657003f3ae4ca826f
2aa67fa9c4736b1be8112630dc1159a82f7b61a6d69eca7f8af69dd9157f63ca,1.0,1.0,ACTIVE,Regularly,22.0,f953dfc859261b9d8a77dabe0c6de06b7c4327253e9c416f36a2b75c446456e8
2af1c82159bca08ea7f85fee2b4ff0b32aa8f6a6b43f2893b8f53f0a111c8722,,,ACTIVE,NONE,33.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
2af578383882af587c7011c7e7ff60a20102afaf3d7982bf83d42d9757854915,,,ACTIVE,NONE,28.0,4e2947646871fae65d43056968788f655d5dab767ea5e58c7f3d42be77263846
2b4aa326a6952444899fabc682415650be32239be98991adb294a7b12eb3cdcd,,,ACTIVE,NONE,27.0,9eba24fd3bcf3c2bab33003cd3af3e5f028c0fbf16468a3f69df33fd1128cce1
2b725646d2628cb91f2b76554c68f257dbef88b2f2a2274744eabe106c39658d,,,ACTIVE,NONE,34.0,362c778e54fc2acab7d6becb2c325378c9bc1a964386ae1eae82a9074ac22d7b
2bae69d243851b616a067786d251fb24bafc9ccb67ae7525e59c37427270a32b,1.0,1.0,ACTIVE,Regularly,55.0,297263b9afb957caa4afc729cf8b7b775335cd322f13318bd13889cf5345b2f8
2bdd8d77ba4bc54ac1faa3d60cec24e043ace463824e5cceef547f87ee4509de,,,ACTIVE,NONE,20.0,b350676bec6d5b31009f10d94d3199ce73238e86ab6d16de24d02ef5fac913a4
2be534fd188bf7a7745ba739b172d3eead5f55afb3d381b20490f28ab229e122,1.0,1.0,ACTIVE,Regularly,48.0,f548d4f001122da3940b12909a8ac0fa00a6d4b35330c7e8da41381a5d5e6c5d
2c0ccc1df46c1265ab871ec42755894a4942634702e6c004224688f23c8c3e51,,,ACTIVE,NONE,32.0,5f2dea04ada63b0abac148e674e3589c3d1b87292eb13175853217d846f19298
2c243571eaf9ac137dca9ef7548f9277175dc18a9842eb76e7b42b2b006acab6,,,PRE-CREATE,NONE,54.0,1a8ba46ae1f4319013a8fc4a4102cea551d064643c1fe7ebe2b4117c1888400a
2c2ab9b3f9863644f92c221b8fc6fb8bd903f04a6f6b9b72079c31c55f00dffc,,,ACTIVE,NONE,38.0,da66f10d883dd30b28eb016878428d106f532c1985d14cd22b6752a1802a791f
2c5437f0c55dcb2b08691cee6f7d164e054c7b6d731777ef78d651fea9589b7a,1.0,1.0,ACTIVE,Regularly,26.0,b39fddf5d43aa2389680f51f8b9f5830bcfb0e1591515f02068b59595676195f
2cbee06edee60d8c6d4b3ae08993112a93f00c419831407f17462cd87383a538,1.0,1.0,ACTIVE,Regularly,41.0,1e469cf434ded32e309f8ce27c93ad2f337f2774e2579d3ce167a641cc8aa29b
2d757d4472e7750b99c7c345e4d49929ee5ef36cd4bad710274a5d496f2b2fcc,1.0,1.0,ACTIVE,Regularly,45.0,f0eabbbc4818f8c6e676c4cbecdd5aea3ebb520d8a856e0ca3d3dcde8520b9cb
2da16aec1c13096e7a0221a3e454d585058910c3bbdf387836734b1c7bbd7578,,,ACTIVE,NONE,27.0,397377734c74ed18104972bb0e91554be76a38912e7450624e6bf975d8323d5c
2db7024cde969b9fbbe8a74d339b2531fb1817e41e72fb861e64b84377e7f79a,,,ACTIVE,NONE,23.0,941ed9ff64f3789abe8f4b3179be8c2a6605853b4cef3d6318585c69c1baf13c
2ddb82b6acd44c497f39acf7645f4b1343782360507aa005bce259856cc57fdb,1.0,1.0,ACTIVE,Regularly,39.0,63fd089898186f1ec0ce37ef9dd3fcc503d4284cdfb37fd64eda60473a1bcc47
2e0db20eff28b6a50dd88e741302a5abc365769f60a32b7b7418174b61511390,1.0,1.0,ACTIVE,Regularly,25.0,077707eaef5f72daace1cdcec552475e673b31bdca98b2851bab0d12257202d0
2e3bf1da2b2b968c6c5b8a6500ff1485bf4b202f476c03b6f1e1fdaefee0ec4c,,,ACTIVE,NONE,27.0,f5fa22bd2e19bbc39239eb0801010234d318a0e9c83e8f393e017c9aac17e08c
2e9ef2880154bbd67cd3bb4e5229ac7eaa27ac6f3c399f89e4943953df916526,,,ACTIVE,NONE,26.0,1ecc1a5327314867879abab9590f0ea85014e2b910a7f2e12dbda5f68624bec9
2f05b00ea2ddbe60d0bf1f69da25cfb9306d27e2d1f35c73196070c98a41e2ac,,,ACTIVE,NONE,60.0,4997a2ca53485106705f730cbc34080c4a0fcb9fc6d7a33f40e02f44a7967b57
2f4e7e0d5da7d0d93fdb71442149d39530348512b7767f822a69daf803db5be2,,,ACTIVE,NONE,22.0,ff3d4954e487e69d0f1c471ba830337158ddf8d1e7f6fb4475fcddc721b31c88
2f8b777d0f12079f30fa2fde0e00d6a9c99a33a8ef08683c7749e5e9e1aa15a1,1.0,1.0,ACTIVE,Regularly,29.0,3d5992d4bffcf3591dcf8788e3ceaee1bc578046e8a2ec69f24197a985a57cfc
2fb17b91670c1b2410f2ec94c7824e556ddafb40392b83b67a5da46ce89c3c3f,,,ACTIVE,NONE,27.0,02bb85bb003f2f5fc51a34c808b67e995768f3ced426d04bf20f82ac9ff289db
30618e0cc58a589503ce3317f844e6f117ec59cecc85f4d892992eae1dd960cd,,,ACTIVE,NONE,19.0,b96f32a8b9a825471d3a0708b1ace3c96eea3b4c3378d95386d4c21aaa3a7f4d
310d13b732677d3982fbfd89fb459a7cd180015945927e0261eff1083a6b3fa0,,,PRE-CREATE,NONE,51.0,b5976ac1ad36697fced01237453c5762e9468403d5daf6a2922f7edda1cb99b1
311a3320497631e494c9594b2e7e1ac0a89d6416ac969aa432bc0fa0d0ff05af,,,ACTIVE,NONE,49.0,242847166eb7684779fcdd8c726a8a59cd9ef34478befeb4ea5c1e0d2989378b
3137b477f5d4b4fc3af38e7b4bd8ef6a7cb9bedc9dc07a39011021141e90ce3f,,,ACTIVE,NONE,65.0,faefbfc5a29b7da289038ff87b0a74911fe8dbe3f2c1fa6a0bec9a28c9bd32bc
318dac8795603813aa59b8199463fb1fb2d71a1206ce7eed74394814fcefd628,,,ACTIVE,NONE,30.0,cbea4dc1b50a605ad483962074301f5594ae3eebafcebf1d15f019dce2ab09b5
31a7fa8e9154f733757fd83785a8cec73d03b83718fd8c5f83a159c93c65207a,,,ACTIVE,NONE,22.0,2e5154d910dce936ce7edde3def67d4e84ab3c4662af151858d85d93645e2b03
31fd3f4698215fe83c000b6c4d65aea3cd8fc767151c40c141e41fa33539c765,,,ACTIVE,NONE,29.0,fdaf1364436b1740ffe690303d01e5b8419830bcc6a735e04d21db9ae1f1916d
3201407b4f549d1f7101dde14e2769af6987e96bbdeee0c6b9e0c2a4ccced2b6,,,ACTIVE,NONE,52.0,1a4ab97ffba90465e32682d6fcdb905a299a770440ef284190b1a3a7039fadc3
3221a8e564b45cea5f02154dc30240ea85d7b84aeadbcabf3ff039e213e73db9,1.0,1.0,ACTIVE,Regularly,67.0,a3598dd8055a4ef865a61b4e2816baecb9b5fa2e15ecfbb94129c392a9aeee10
323f808f983768be51e68e7e556965649aa4edaafd988e924a0b4128f2b686ee,,,ACTIVE,NONE,23.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
328201acf2af5397d31d158c96fdcf218ec076ef3c41d99b8e5ec748d25b0808,1.0,1.0,ACTIVE,Regularly,28.0,7c9da05a332548c461c865a24a7a612a88caba15b7ff8ee29d7112935e965885
32e77c1182ba6a4159587821e4b33de63560ab52b021c2dd343081843f89f5de,1.0,,ACTIVE,Regularly,31.0,1a6752e6f5703b207b5d2ac8ff6e239d34362143a2dce18e96af29940e68dd9e
331cdd4064a26ebe34b098350029cd23fc9bd5e7d89ec982350f4582eb5a617c,,,ACTIVE,NONE,33.0,7515c0104fa22d6a831b9a49a9a1e1e8cd524a03b0f85a021a8e42216aa97f44
331ceca6ed6f19656ec257ecd21d1f4437e473a51d98b5dc77951b9b3cb3a473,1.0,1.0,ACTIVE,Regularly,20.0,a7b0601a3ede6f109c799fde60db36dcc42b80c308a351eba4722d0880fe46b7
3354dd4ecc836917e3be65c2dddf3f4c680e8232ea9d15aa7030b1f72de4dee5,1.0,1.0,ACTIVE,Regularly,26.0,dce6c3a39c72f6d596c02a29c93f34d72455f817c0075b5c83d35a6cdaaeab23
3368583fb64dde646bd7cf8b89096af0210f0f507923ea97798481f62580bd62,,,ACTIVE,NONE,46.0,d01fe9c44e937285bcc7c27efd103357b191211542fe713717eeeb4d2bb41664
336bfe7ded6def0c211a1ef0756bd487266509e806b0699addf298eafe9076d2,1.0,1.0,ACTIVE,Regularly,44.0,819e896377bbdd587f0101dd767e5e04d333558a840c4753f526a690f2220a18
337fa0b0fb06188e0b38c2febc53f7e864b44f1b789acaef0726db4feae3fb21,,,ACTIVE,NONE,27.0,d17f7313294fcc607fbddf92abdb2f0d8409dad5f2d364f66cc7bc21a2571bec
33a823388e31d3812c8decce6bf34ef775dfaad8b71499f5540192a7308c3a7d,1.0,1.0,ACTIVE,Regularly,22.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
33c5dfa53b739ca7bc58cb1c4a102c75af14ef1bb834533bc7b85de693c2e824,,,ACTIVE,NONE,26.0,efb9b5da464320e96711153aa2b49c5164d182e9f36fa54604f9402836ec69cc
33cb865198582bf747cb201312dbc9a2b2b73ee58e8a73777222c9a25dc71302,1.0,1.0,ACTIVE,Regularly,38.0,eda27326ef3829f856e3350c306dbc06d5edaca10bf16458626fcebed8f32a77
33d9113b7e0aad83822e58b47bf3e7e474c02f2ba2794766840500ec8df91892,,,ACTIVE,NONE,40.0,e6d079532668062c4b97d237110ee4f2ecb12bed7ef21b7ab3ae6eef49e64508
34a25bd67ba34cb208d814782c7b3b96f5d29ff0155cbf1466a37a1288f0b9b1,1.0,1.0,ACTIVE,Regularly,40.0,f8061b78c022a0f6d2f021f2c11687343a6bfca1656c0faebe5b4eda1c2c87f8
353726a410655a6a1a800fce0e1959599cd54678959f8d9dbf3985bd7f682ac0,,,ACTIVE,NONE,75.0,6486d1e9d1c4e3c9187d0c0df7faede4d8c37382603528706a50f9dca865aadf
356710efe33bc8b1e9bb8750fdbd2d0f87b1ad2f6e4028f22da15fe2a22c3cf0,,,ACTIVE,NONE,26.0,4a539946090b34cfef06ce524922f32298c74d61ac1e6f38d7ba5fb66236bc34
35ec867dd37ff319cf8f76ce9d67452aa59baa8ac6af4d10c2f58f563d1796f1,,,ACTIVE,NONE,44.0,1bfed072b6703d717f3cf9d16d022a7f55a2e955baf215fbd7bdcaf9a88dd583
35fd91af2c7008967352687a1a4f922f506e14a6688fd170d0d9650a254540dc,,,ACTIVE,NONE,28.0,b344879bd78a4bac805fc4809d6d2ddc5a99b67d9fd0384d1852f30156ff718d
36414b3a2b48b248546ce76ed4dd9777a07786ee733b45e4e70bb315bf2323f3,1.0,1.0,ACTIVE,Regularly,47.0,482b189219edcb9f56d3099339acb81d727a875feb654763594991c26fd06bc4
37543aa58b6d8de477a0fadf701733e0def8da4b64cd78d59bd8883b10ce18c3,1.0,1.0,ACTIVE,Regularly,31.0,7f053f2086d1eff48be5a02074b870d57e945b00ae9a424f77028f0870bf6b29
37673e84b494674254dc63eaf7fd481a49090c58697e2d6ac557b3b676d175d5,1.0,1.0,ACTIVE,Regularly,20.0,7a58d0a95d92773d914e4f609815d7359d0d15b9755aea8cc343b18f576d82e8
37ddb61be8c54e2b5e57691287b937954b93b6a0f949ce95c83d07188e8d1aa8,,,ACTIVE,NONE,23.0,8278d599ae73a96fe7c30239aba40bcd6933b743f6636ac30ae281aeb902f847
37f856964090b7d89b62801b8b468048f59be2a7b5e5788552175405fe084a23,1.0,1.0,ACTIVE,Regularly,36.0,93a8906fd2c7df662c6affa7d8d9ef75610198d76a1a11f15222b105f489ed9f
37fc54cd2645ffcf027fa10d0b0fb4151fcbb2e09fae31665dc35df44484860d,1.0,1.0,ACTIVE,Regularly,44.0,4343b5bcdc8ade290292ca70717a65f1e158925d48fd7f31d9180ee6bb21ff8b
380f784d1a93e78cef1f530f3369c731208ad54ec76fc8ff41d6c2929aa1d40a,1.0,1.0,ACTIVE,Regularly,32.0,ef8cb347ac48e18a32e9c2b1d60d64e4ffa1f5729a45bd12e9a92591232b8503
3814c80bc50d272043c30ff3820ecf7ba7affab654d14d60802bb436cf67179d,,,ACTIVE,NONE,52.0,dac0678b82eeefd5cf046ef3a6993bd022efac78c45645eab57389651add1f13
381a6263cd798dd701f2a84c735b47dbf0bea8d54d49a975dda39d2642b124e5,,,ACTIVE,NONE,22.0,46a4eed470f4cd54cc7a038de76899f66318d9467b3fcf5c1d7b997ca97f5674
38bc9d8609fc75e17fb15229ad81b222b04a757629d935b3abd2c80481111b13,1.0,1.0,ACTIVE,Regularly,24.0,e92b99f4caf19702999752e2d399ab36cb48918320e7bf232125b0add3093c36
38debaaf08de6292347b6586615c504297f2bd6704d8e12a06833ed6e0881cb2,,,ACTIVE,NONE,19.0,70b24db125319872a99b29de9c85588257c400b5a1fed53ad09ff23aab04f02a
391962f9313bab622c4ca427551a235c211044b60d305aef590ec2aa26b46f38,1.0,1.0,ACTIVE,Regularly,20.0,12b9cb2aa37e91fd32717b3e3b1511c35fbd313201efd0975eaa972a731c745d
393ff886319b65ba9fa4c197ecc3fd42476194803f1ee5dbed837851a3488611,1.0,1.0,ACTIVE,Regularly,38.0,bb61c82b04912652c8a9619d8afdb409506d6403739dba7d9f974bb3e70ba71c
397f6370124ca42c2c3df635df419864ee6fd5cb331f470249e4db73df4c1f54,,,ACTIVE,NONE,25.0,5a85c260d77ba8a09ab5781fc54f5b4704bebbf274e80dd2b7cc48ebad4420e2
3a52bd1d1035a9ff4ea90649f09a9e7ceae5f5a7985d671e9210b6ff29131ecf,1.0,1.0,ACTIVE,Regularly,41.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
3a7e2c928e0e12b57b84d75ae6b93539a52cc363b95f2d143ca47964a37a0ed4,,,ACTIVE,NONE,31.0,8601c56202c841a66f4dd7abf50514d1a6c16754abef2575815596c72c7bb024
3a818ce827d1e6b15a5148dc323ba9d3fe97ecd4fbdb5b52594e3e8abbf0014e,1.0,1.0,ACTIVE,Regularly,60.0,29f1e82d946322a51fc12a7b53a54be33b85b79a7fea661ca1974ac974c7821c
3ab01dd503580f4a40e10a039fbc3ab9378bebc25fb4f16f4fe8f6d102f088d5,,,ACTIVE,NONE,31.0,cb7da564e0c190200cd9574817ffbc30696cd73264bbb3d883cad25126b96c7e
3bad59bad4197992014dad7eec5547747bd1e794f6cbfd6e7637603fd6764d32,,,ACTIVE,NONE,27.0,b501e091d23a9998384ecf42a84d0dd213dc2db33f2ad55b67a461a8945f7f43
3bd9fe1b1fe2587d6b7c2eeefdaa2247311722eeeb8752ce8edc16dcae4d8e96,,,ACTIVE,NONE,44.0,3b843eae7faf485ac27334858344ec8eb8137f6b8c5d5c4af7090b16e53a9fe6
3be6425cb4fa6d1cc58c193a8ef7e5e24eb9c508a5eb47ce07213c8dcb849187,1.0,1.0,ACTIVE,Regularly,28.0,48b953be15027da222c41f3fe13bbfbb28f1a6839e8d3be260c5142ba6264d6e
3c27a19da651052b68bb9a0afb5df9f931de0aae85842e554b51b279ae78e02c,,,ACTIVE,NONE,30.0,ab9f405f54a07a99d42c13fc687e57f19f0550d2f8cad5e27311100f5e8d10dd
3c2c5f2d41d158430b1bb1b572baeb83f31d2adc324b3b7e0ad7b6af336e7687,,,ACTIVE,NONE,54.0,2d278d9f9bd8d9b1d67999c4caad90bd40aa31746320b1a6c0ad3bcefe29cf5f
3c5700692e314890bf8bd0aef7dfc7bd21099c5591d6d7fe9b2696ce91359619,1.0,1.0,ACTIVE,Regularly,81.0,6ac69795829604b0dac43c28446e62287aa19a200b171365f450fb4c4caf7f22
3c9fe4d34f508bf4ddd0d44291d08550b0120d9a438d4eee6ee5020a74cf0a74,,,ACTIVE,NONE,25.0,8d6c69bd4ba0f1376d9fc009f0fc5cd940f1df3c24b5ee23197e59bb35889fa1
3d11038479f52626794f0f98ff509034ea94ac64520dd2fbfdd48788c4957d05,1.0,1.0,ACTIVE,Regularly,32.0,d1a7d2ceacba8056faccd0dd9ec3b2c9eabd0fa3ac449130ef260aa344e12223
3dc1822c06c3c10c612c01f4e44ab63e4fff45630c5fdcc25438725e941feafb,1.0,,ACTIVE,Regularly,28.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
3de0c29533d19942be093030d8647d5c100c5d872f72e59f28e7e6c04d840a52,,,ACTIVE,NONE,58.0,1b99b63edccca37a6bb940852d4a60431428999c566f50d5c4353435f0409e62
3dec87d49895bc758c37c2ebc1769ffcb45b338c0fbc9b629d8ff658c1f98035,,,PRE-CREATE,NONE,49.0,2ccca0c0f059a5cd5469abf28895a82c3f0cd0d79d56026acab79dffaf30f4de
3df0fe1f8b39baeb0b563399929cf7bc12b4c9745892af5c944cc26692f56c7a,,,ACTIVE,NONE,28.0,cfe21b0881ceba12448f80aae5a6975a2547ed6c389c23ce47ca8a54451b9586
3e45967b15c1af9ded546000b062a4eed1d2cd7346c4e4484bae8c27dc58cee4,,,ACTIVE,NONE,56.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
3e84608aa8aeef47674de0300647f17ef6310a1c1269a420e3854af1fedce877,1.0,1.0,ACTIVE,Regularly,45.0,316f2aa2564bffbd94812e4d5ba76f55a5418a2cdd096aeae9d333a88d230aff
3f72da3f2b33fe10c815310d9c67a5d6f00b0944404819f690d8b6ffc7fd1f50,1.0,1.0,PRE-CREATE,Regularly,57.0,9affabe419e0c1fad65148a36b7a4cb1d5903aebcd96e2c8858953f55b6855e6
3f74688ca3cffa5e3f77116b1a40bbbdf1456de60b6b122f9b92abafcc4a1470,1.0,1.0,ACTIVE,Regularly,50.0,bfbbc02f09df960bef8a130194e09d8f02c8f5369c5eb1563781cf2bceef111b
3fcecd2dd7989bddbf482d221d8062d4afad44fab7f0e2aea6bdc69e83b81941,,,ACTIVE,NONE,29.0,ec3855acb13c6aafa64e14e96e6eb05acc8dd6f0bdb7c234d9c26f3663e3bee7
401c45357b3a6feae21542a2e800ed2556115548d54613bf2661fec811122b8e,1.0,1.0,ACTIVE,Regularly,27.0,98df1dc9d6be38860d983e9fee93a69e01a132e7983975fa12e170795f5f9b0c
4039ca8fe6475fefa93354e85603c7d20ca9d013adb35a0feeb34d4108c759b0,1.0,1.0,ACTIVE,Regularly,49.0,8ff85efecd887432516e62ac8c585d9ec6836b43475801e093eaa113fc5444eb
404a7f9b78c39e6fc7ee05ba7b7ab8bc5319d022f6f29dc4470fccc06d834674,1.0,1.0,ACTIVE,Regularly,36.0,8e344d325787feaf3d1646ac68a12f635369a10a330b4674d737a971eecc5c1c
404dd911e30ee245470b1b4cc2fa403f1b5df249fcbb35f9c39526898c92dd7e,,,ACTIVE,,44.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
404f880c53d1646530d3d6f25d354d43cc5d2f1f7c5d3064b7a3815aae2921b1,,,ACTIVE,NONE,52.0,695d0625f1df45d7b7b6ced021355388cc6c9a9c005b2c51915cacabc18cc4ad
40670baa28e09ece0c1df6e27cf8e1c0ace368c27220f4a252b218fd4de2c8ce,,,ACTIVE,NONE,21.0,633d1006dcd97d79980295a5bddf6144741cd783d6518dad989bee7cb7f323de
40ac15cb56176a7c81bed594179598cc3aa176e4a6c6f39d0c56e39a8dc2a1fe,,,ACTIVE,NONE,28.0,090efafd17f2da01c0be37c2c570723b67b84d62db0e24c38c3938fd43daee03
410d6bb62f322960b1910031eaef18671ebcd3137a2e9f2dc53255ad6392501d,1.0,1.0,ACTIVE,Regularly,50.0,312dd3881362cf61807fdacb50aa9087447e342104dd54a75f76dac54241d6d7
41251a7f38e2147fe60a4195d6658eb76bd5ba1074e5e595d0fbe131c97d46a3,,,ACTIVE,NONE,,09cd790b23352f108e68f11b5957875509164e184d707f6ad53998559a752ee7
41dfa486f6b7c2a1f43a1773c80bdc2575abb27124b4a49c153b281dbad3769a,,,ACTIVE,NONE,54.0,22d23dfe56551a8d0b5b0c933e24b13b42de2a35eef9232458ed1658292449bc
41e0889d57d72473a0072c25c571f6aa1d2651326c38590786ddf2dd8f2c6bcb,,,ACTIVE,NONE,35.0,cbfb77af1c450c3b1b87a8cf895f57d5481d51502bb1a9e0bc31dff1d071df35
4283bed4c15edadd9343143d924a43104273cefc7e5c09e3752a227e0043b713,,,ACTIVE,NONE,18.0,6f5be79d03af05816d66d55c1d0e2a72636f80c9f1e6925e0eabb17a3799d50e
4305da1f05c83e117197c9a0ec4132af10f399da4dccf817b1df81bc18a454e1,1.0,1.0,ACTIVE,Regularly,52.0,7b0720479c15a5276261da3c63d9b1a7aee588b3a58d5997aeb595c0aa2402cc
430d7cd62955c7dd0e20f7d0d9eaa9d54070cd45293bda5769dabe5c3e0b18dc,,,ACTIVE,NONE,44.0,ad6b1eb8ebb63936dd83eab8843add543812e6c6c53327b094ee675a829c9825
430fe67467cfb7329775dfdf791e92db06b3f9e352f8f54207413b83422870e1,1.0,1.0,ACTIVE,Regularly,53.0,32ce217e1846634b203b3b18ddd58e45a0506479cfd634e029a876fefb99b073
4436100019f25c58bd1e7d92076567dbd2869c769caa7f548925e92955047718,1.0,1.0,ACTIVE,Regularly,26.0,69d2d7365136d58a7116042f7ec8c47f21ba98e77b9aefe4b0463fd63a7c4c9b
444ce65e386aabae33c1c84a9e2691eeb3123041f81746d7a39a2e20099875b9,,,PRE-CREATE,NONE,45.0,655d3380097675f192be3f725cfa6c5b03dcfd2108a53766b00e064f86657abb
449f2d06a9bca29a8084d333a755edfc8728150e7d2fa1c55a1b568dc3ebbc0d,1.0,1.0,ACTIVE,Regularly,57.0,4a27158364b352f6560f89f70d36c868db1a127d8fe6e60049ed7f0f2aaebb36
451e4555d97cc6aee473ba316cbf01761fcb5f7329beabe843b4884686224db9,,,ACTIVE,NONE,24.0,593c7d7484bed22b1de82843f1be9245ec8cc39d4cb01c5f2945a77111d504b4
4529a2e181878722fa8785cd5ffa17f78ca97339b8896842a04db18933c224e8,,,ACTIVE,NONE,37.0,4e83c375cddccf84e004ae47f65d8ca20e7e721a2f0c5704e78962fc1df4758f
459aad3368a320691193a053cbc6a3c2b4d461d721f943842f0fdf2ff2fa863a,1.0,1.0,ACTIVE,Regularly,61.0,bbf7cabe28a63088b991374e24aeec888d5b38868be84ff27d52fa63208aba45
